w1b	w2b	w3b	w4b	l2	l3	l4
25202689	2198	33964096	2630912	25204887	59168983	61799895
25202689	2198	4350016	1835552	25204887	29554903	31390455
25202689	2198	4350016	34930944	25204887	29554903	64485847
25202689	2198	1835552	35799296	25204887	27040439	62839735
25202689	2198	1835552	37757192	25204887	27040439	64797631
25202689	2198	1835552	4333888	25204887	27040439	31374327
25202689	2198	2630912	1392648	25204887	27835799	29228447
25202689	2198	1392648	2629952	25204887	26597535	29227487
25202689	2198	4063232	37757192	25204887	29268119	67025311
25202689	4212754	34210080	1320448	29415443	63625523	64945971
25202689	4212754	34210080	3408064	29415443	63625523	67033587
25202689	4212754	2630912	1507456	29415443	32046355	33553811
25202689	4212754	1507456	2629952	29415443	30922899	33552851
25202689	8342	148008	35130368	25211031	25359039	60489407
25202689	8342	148008	34930944	25211031	25359039	60289983
25202689	8342	4213792	1900800	25211031	29424823	31325623
25202689	8342	4213792	34930944	25211031	29424823	64355767
25202689	8342	34210080	4473920	25211031	59421111	63895031
25202689	8342	34210080	1068544	25211031	59421111	60489655
25202689	8342	34210080	1327680	25211031	59421111	60748791
25202689	8342	34210080	1328640	25211031	59421111	60749751
25202689	8342	34210080	4475392	25211031	59421111	63896503
25202689	8342	409696	35130368	25211031	25620727	60751095
25202689	8342	4603936	35130368	25211031	29814967	64945335
25202689	8342	35129376	4472904	25211031	60340407	64813311
25202689	8342	35129376	4473920	25211031	60340407	64814327
25202689	8342	35129376	4603968	25211031	60340407	64944375
25202689	8342	35129376	6701056	25211031	60340407	67041463
25202689	8342	4472904	35130368	25211031	29683935	64814303
25202689	8342	655712	4475392	25211031	25866743	30342135
25202689	8342	4603968	35130368	25211031	29814999	64945367
25202689	8342	4475392	1246464	25211031	29686423	30932887
25202689	8342	1835552	35799296	25211031	27046583	62845879
25202689	8342	35130368	6701056	25211031	60341399	67042455
25202689	270362	6291844	35129376	25473051	31764895	66894271
25202689	270362	6291844	1704032	25473051	31764895	33468927
25202689	270362	4211844	35129376	25473051	29684895	64814271
25202689	8470	35129376	6701056	25211159	60340535	67041591
25202689	8470	458888	35130368	25211159	25670047	60800415
25202689	270482	35129376	4326660	25473171	60602547	64929207
25202689	794642	6291844	148008	25997331	32289175	32437183
25202689	33579026	6291844	1313824	58781715	65073559	66387383
25202689	33579026	6291844	1966112	58781715	65073559	67039671
25202689	33579026	6291844	1704032	58781715	65073559	66777591
25202689	33579026	6291844	1312864	58781715	65073559	66386423
25202689	33579026	6291844	1835552	58781715	65073559	66909111
25202689	33579026	6291844	1444864	58781715	65073559	66518423
25202689	33579026	4849796	1311520	58781715	63631511	64943031
25202689	33579026	3364	458888	58781715	58785079	59243967
25202689	33579026	3364	3408064	58781715	58785079	62193143
25202689	33579026	1311780	4719040	58781715	60093495	64812535
25202689	33579026	1051716	458888	58781715	59833431	60292319
25202689	33579026	458888	1049892	58781715	59240603	60290495
25202689	33579026	458888	4719876	58781715	59240603	63960479
25202689	33579026	1835552	4195716	58781715	60617267	64812983
25202689	33579026	1835552	4326660	58781715	60617267	64943927
25202689	33579026	1507456	4719876	58781715	60289171	65009047
25202689	33579026	4719876	3408064	58781715	63501591	66909655
25202689	33579026	4850944	3408064	58781715	63632659	67040723
25202689	33579026	3408064	4326660	58781715	62189779	66516439
25202689	131282	2113804	35130368	25333971	27447775	62578143
25202689	131282	271112	4213792	25333971	25605083	29818875
25202689	131282	2121764	789248	25333971	27455735	28244983
25202689	131282	2121764	35130368	25333971	27455735	62586103
25202689	131282	2121764	34343168	25333971	27455735	61798903
25202689	131282	2121764	1376520	25333971	27455735	28832255
25202689	131282	2121764	1640704	25333971	27455735	29096439
25202689	131282	2121764	34930944	25333971	27455735	62386679
25202689	131282	19492	1646848	25333971	25353463	27000311
25202689	131282	19492	34349312	25333971	25353463	59702775
25202689	131282	19492	34930944	25333971	25353463	60284407
25202689	131282	19492	37757192	25333971	25353463	63110655
25202689	131282	4213792	1646848	25333971	29547763	31194611
25202689	131282	4213792	1900800	25333971	29547763	31448563
25202689	131282	4213792	34930944	25333971	29547763	64478707
25202689	131282	4213792	33825028	25333971	29547763	63372791
25202689	131282	4220960	1115396	25333971	29554931	30670327
25202689	131282	4220960	34930944	25333971	29554931	64485875
25202689	131282	4474912	1115396	25333971	29808883	30924279
25202689	131282	1313824	37757192	25333971	26647795	64404987
25202689	131282	281632	37757192	25333971	25615603	63372795
25202689	131282	811040	1115396	25333971	26145011	27260407
25202689	131282	1311780	37757192	25333971	26645751	64402943
25202689	131282	35129376	272128	25333971	60463347	60735475
25202689	131282	35129376	280068	25333971	60463347	60743415
25202689	131282	35129376	4482048	25333971	60463347	64945395
25202689	131282	35129376	4457732	25333971	60463347	64921079
25202689	131282	35129376	4465920	25333971	60463347	64929267
25202689	131282	34605344	280068	25333971	59939315	60219383
25202689	131282	280068	1640704	25333971	25614039	27254743
25202689	131282	280068	1646848	25333971	25614039	27260887
25202689	131282	280068	37757192	25333971	25614039	63371231
25202689	131282	1068544	37757192	25333971	26402515	64159707
25202689	131282	4475392	2630912	25333971	29809363	32440275
25202689	131282	4475392	1115396	25333971	29809363	30924759
25202689	131282	4475392	1123584	25333971	29809363	30932947
25202689	131282	4475392	1646848	25333971	29809363	31456211
25202689	131282	1835552	37757192	25333971	27169523	64926715
25202689	131282	2630912	281096	25333971	27964883	28245979
25202689	131282	1115396	2902016	25333971	26449367	29351383
25202689	131282	1835044	37757192	25333971	27169015	64926207
25202689	131282	2902016	37757192	25333971	28235987	65993179
25202689	393298	6291844	1059872	25595987	31887831	32947703
25202689	393298	6291844	35129376	25595987	31887831	67017207
25202689	393298	6291844	1068544	25595987	31887831	32956375
25202689	393298	6291844	35130368	25595987	31887831	67018199
25202689	393298	4211844	35129376	25595987	29807831	64937207
25202689	393298	2121764	34604416	25595987	27717751	62322167
25202689	393298	2121764	35130368	25595987	27717751	62848119
25202689	393298	2121764	1640704	25595987	27717751	29358455
25202689	393298	2121764	4197760	25595987	27717751	31915511
25202689	393298	2121764	5246080	25595987	27717751	32963831
25202689	393298	19492	37757192	25595987	25615479	63372671
25202689	393298	4213792	34611336	25595987	29809779	64421115
25202689	393298	4220960	1115396	25595987	29816947	30932343
25202689	655506	2121764	1376520	25858195	27979959	29356479
25202689	655506	2121764	34930944	25858195	27979959	62910903
25202689	655506	19492	34930944	25858195	25877687	60808631
25202689	655506	4213792	34930944	25858195	30071987	65002931
25202689	655506	1311780	37757192	25858195	27169975	64927167
25202689	655506	2121796	34930944	25858195	27979991	62910935
25202689	655506	1051716	37757192	25858195	26909911	64667103
25202689	655506	4475392	1115396	25858195	30333587	31448983
25202689	655506	4475392	1123584	25858195	30333587	31457171
25202689	786578	2121764	1246464	25989267	28111031	29357495
25202689	786578	19492	37757192	25989267	26008759	63765951
25202689	786578	4349984	1115396	25989267	30339251	31454647
25202689	786578	2121796	1246464	25989267	28111063	29357527
25202689	786578	1051716	37757192	25989267	27040983	64798175
25202689	2244626	9604	1835552	27447315	27456919	29292471
25202689	2244626	1313824	37757192	27447315	28761139	66518331
25202689	2244626	35129376	271680	27447315	62576691	62848371
25202689	2244626	35129376	272128	27447315	62576691	62848819
25202689	2244626	35129376	4457732	27447315	62576691	67034423
25202689	2244626	35129376	4465920	27447315	62576691	67042611
25202689	2244626	35129376	4195716	27447315	62576691	66772407
25202689	2244626	35129376	4457856	27447315	62576691	67034547
25202689	2244626	11584	1835552	27447315	27458899	29294451
25202689	2244626	1051716	37757192	27447315	28499031	66256223
25202689	2244626	1312864	37757192	27447315	28760179	66517371
25202689	2244626	1835552	4195716	27447315	29282867	33478583
25202689	2244626	1835552	4197760	27447315	29282867	33480627
25202689	2244626	1835552	4202944	27447315	29282867	33485811
25202689	2244626	1320448	4719008	27447315	28767763	33486771
25202689	2244626	35130368	4456896	27447315	62577683	67034579
25202689	2244626	35130368	4202944	27447315	62577683	66780627
25202689	2244626	1313796	37757192	27447315	28761111	66518303
25202689	2244626	1835044	37757192	27447315	29282359	67039551
25202689	2244626	5246080	33825088	27447315	32693395	66518483
25202689	4194642	1059844	458888	29397331	30457175	30916063
25202689	4194642	2121764	458888	29397331	31519095	31977983
25202689	4194642	2121764	35130368	29397331	31519095	66649463
25202689	4194642	2121764	1507456	29397331	31519095	33026551
25202689	4194642	2121764	1967104	29397331	31519095	33486199
25202689	4194642	148008	35130368	29397331	29545339	64675707
25202689	4194642	19492	458888	29397331	29416823	29875711
25202689	4194642	1059872	458888	29397331	30457203	30916091
25202689	4194642	35129376	458888	29397331	64526707	64985595
25202689	4194642	35129376	280068	29397331	64526707	64806775
25202689	4194642	458888	35130368	29397331	29856219	64986587
25202689	33556754	25732	1835552	58759443	58785175	60620727
25202689	33556754	4211844	1835552	58759443	62971287	64806839
25202689	33556754	548932	458888	58759443	59308375	59767263
25202689	33556754	4849796	1328640	58759443	63609239	64937879
25202689	33556754	4849796	1320448	58759443	63609239	64929687
25202689	33556754	2121764	458888	58759443	60881207	61340095
25202689	33556754	2121764	1507456	58759443	60881207	62388663
25202689	33556754	148516	3408064	58759443	58907959	62316023
25202689	33556754	4349984	3408064	58759443	63109427	66517491
25202689	33556754	2121796	458888	58759443	60881239	61340127
25202689	33556754	2121796	1835552	58759443	60881239	62716791
25202689	33556754	2121796	1507456	58759443	60881239	62388695
25202689	33556754	2121796	6160384	58759443	60881239	67041623
25202689	33556754	458888	1073668	58759443	59218331	60291999
25202689	33556754	458888	1597952	58759443	59218331	60816283
25202689	33556754	280068	5382208	58759443	59039511	64421719
25202689	1835138	10564	35668496	27037827	27048391	62716887
25202689	1835138	11524	35668496	27037827	27049351	62717847
25202689	1835138	140548	35668496	27037827	27178375	62846871
25202689	1835138	3364	35668496	27037827	27041191	62709687
25202689	1835138	10592	35668496	27037827	27048419	62716915
25202689	1835138	148516	37757192	27037827	27186343	64943535
25202689	1835138	3396	35668496	27037827	27041223	62709719
25202689	1835138	11584	35668496	27037827	27049411	62717907
25202689	1835138	35668496	4326660	27037827	62706323	67032983
25202689	1835138	35668496	4333888	27037827	62706323	67040211
25202689	131378	2121796	35130368	25334067	27455863	62586231
25202689	524738	1059844	35668496	25727427	26787271	62455767
25202689	524738	155684	4524048	25727427	25883111	30407159
25202689	524738	2113564	1320448	25727427	27840991	29161439
25202689	524738	156676	4524048	25727427	25884103	30408151
25202689	524738	4343812	1320448	25727427	30071239	31391687
25202689	524738	33701908	1320448	25727427	59429335	60749783
25202689	524738	1188868	4524048	25727427	26916295	31440343
25202689	524738	1188868	35668496	25727427	26916295	62584791
25202689	524738	1441828	35668496	25727427	27169255	62837751
25202689	524738	1443844	35668496	25727427	27171271	62839767
25202689	524738	1449988	35668496	25727427	27177415	62845911
25202689	524738	1311756	35668496	25727427	27039183	62707679
25202689	524738	1319944	35668496	25727427	27047371	62715867
25202689	524738	2121764	394768	25727427	27849191	28243959
25202689	524738	2121764	1050136	25727427	27849191	28899327
25202689	524738	2121764	1312272	25727427	27849191	29161463
25202689	524738	2121764	1313296	25727427	27849191	29162487
25202689	524738	2121764	4524048	25727427	27849191	32373239
25202689	524738	2121764	4459536	25727427	27849191	32308727
25202689	524738	2616	7487488	25727427	25730043	33217531
25202689	524738	2616	6701056	25727427	25730043	32431099
25202689	524738	148008	4524048	25727427	25875435	30399483
25202689	524738	148008	1319940	25727427	25875435	27195375
25202689	524738	3124	6701056	25727427	25730551	32431607
25202689	524738	4213792	2367512	25727427	29941219	32308731
25202689	524738	4220960	394768	25727427	29948387	30343155
25202689	524738	1059872	35668496	25727427	26787299	62455795
25202689	524738	1059872	6701056	25727427	26787299	33488355
25202689	524738	1189920	280068	25727427	26917347	27197415
25202689	524738	1189920	35668496	25727427	26917347	62585843
25202689	524738	1313824	35668496	25727427	27041251	62709747
25202689	524738	148516	4524048	25727427	25875943	30399991
25202689	524738	4343840	1320448	25727427	30071267	31391715
25202689	524738	33701936	1320448	25727427	59429363	60749811
25202689	524738	1311780	35668496	25727427	27039207	62707703
25202689	524738	1318952	35668496	25727427	27046379	62714875
25202689	524738	1319968	35668496	25727427	27047395	62715891
25202689	524738	1443872	35668496	25727427	27171299	62839795
25202689	524738	34603064	280068	25727427	60330491	60610559
25202689	524738	1073668	4524048	25727427	26801095	31325143
25202689	524738	1190912	35668496	25727427	26918339	62586835
25202689	524738	1451008	35668496	25727427	27178435	62846931
25202689	524738	1444864	35668496	25727427	27172291	62840787
25202689	524738	1442820	35668496	25727427	27170247	62838743
25202689	524738	1319940	35668496	25727427	27047367	62715863
25202689	540994	1057928	4524048	25743683	26801611	31325659
25202689	1306	35129376	2121796	25203995	60333371	62455167
25202689	2438	1318984	35668496	25205127	26524111	62192607
25202689	2438	148008	1376336	25205127	25353135	26729471
25202689	2438	4349984	1376336	25205127	29555111	30931447
25202689	2438	33701936	1320448	25205127	58907063	60227511
25202689	2438	1441888	35668496	25205127	26647015	62315511
25202689	2438	1057328	33964096	25205127	26262455	60226551
25202689	2438	1319968	35668496	25205127	26525095	62193591
25202689	2438	4350016	1835552	25205127	29555143	31390695
25202689	2438	1704032	35668496	25205127	26909159	62577655
25202689	2438	1712192	35668496	25205127	26917319	62585815
25202689	2438	1320000	35668496	25205127	26525127	62193623
25202689	2438	1450048	35668496	25205127	26655175	62323671
25202689	2438	5513280	35668496	25205127	30718407	66386903
25202689	2438	1713152	35668496	25205127	26918279	62586775
