w1	w2	l2
16779586	1851396	18630982
16779586	1445892	18225478
16779586	1327116	18106702
16779586	1835044	18614630
16779586	3411984	20191570
16779586	9191440	25971026
16779586	4464784	21244370
16779586	4481152	21260738
16779586	1852416	18632002
16779586	1855488	18635074
16779586	942080	17721666
16779586	1319940	18099526
16779586	1482752	18262338
16779586	819220	17598806
16779586	820240	17599826
16779586	8683664	25463250
16779586	4620304	21399890
16779586	1998848	18778434
16779586	1380353	18159939
16779586	1900545	18680131
16779586	5570561	22350147
16779586	823297	17602883
16779586	803844	17583430
16779586	839680	17619266
16779586	811016	17590602
16779586	934912	17714498
16779586	5029888	21809474
16779586	5128192	21907778
16779586	1970176	18749762
16779586	4063232	20842818
16779586	1836036	18615622
16779586	1871872	18651458
16779586	1844224	18623810
16779586	1967104	18746690
16779586	3571712	20351298
16779586	4457477	21237063
16779586	5013520	21793106
16779586	4612096	21391682
16779586	5529600	22309186
16779586	720913	17500499
16779586	10223617	27003203
16779586	34226192	51005778
16779586	704640	17484226
16779586	9044097	25823683
16779586	3801216	20580802
16779586	1835144	18614730
16779586	1573505	18353091
16779586	1581192	18360778
16779586	1851400	18630986
16779586	1851424	18631010
16779586	34127873	50907459
16779586	1728512	18508098
16779586	2637953	19417539
16779586	656389	17435975
16779586	672772	17452358
16779586	672784	17452370
16779586	708608	17488194
16779586	680960	17460546
16779586	3817472	20597058
16779586	1704964	18484550
16779586	1740800	18520386
16779586	1713152	18492738
16779586	787480	17567066
16779586	1724416	18504002
16779586	1606672	18386258
16779586	4882448	21662034
16779586	34471937	51251523
16779586	5267460	22047046
16779586	5251120	22030706
16779586	9445520	26225106
16779586	1597568	18377154
16779586	5398528	22178114
16779586	13639681	30419267
16779586	5251096	22030682
16779586	1359880	18139466
16779586	1212560	17992146
16779586	1606160	18385746
16779586	13664257	30443843
16779586	1466368	18245954
16779586	3162117	19941703
16779586	2396161	19175747
16779586	2277377	19056963
16779586	3538945	20318531
16779586	35668496	52448082
16779586	2367512	19147098
16779586	3014672	19794258
16779586	2621588	19401174
16779586	2637829	19417415
16779586	2114569	18894155
16779586	3166216	19945802
16779586	3170312	19949898
16779586	35799041	52578627
16779586	3948544	20728130
16779586	6438928	23218514
16779586	7487488	24267074
16779586	6701056	23480642
16779586	3166212	19945798
16779586	4325509	21105095
16779586	4718725	21498311
16779586	5243013	22022599
16779586	6291481	23071067
16779586	12845073	29624659
16779586	4718740	21498326
16779586	4980784	21760370
16779586	4464664	21244250
16779586	4231297	21010883
16779586	4325537	21105123
16779586	5244033	22023619
16779586	5275777	22055363
16779586	4718768	21498354
16779586	4247680	21027266
16779586	4505728	21285314
16779586	5279872	22059458
16779586	5767312	22546898
16779586	4604928	21384514
16779586	4608000	21387586
16779586	5267464	22047050
16779586	4326405	21105991
16779586	4342800	21122386
16779586	6160384	22939970
16779586	8675344	25454930
16779586	34897921	51677507
16779586	34668561	51448147
16779586	33947681	50727267
16779586	42205201	58984787
16779586	34607240	51386826
16779586	33571969	50351555
16779586	34684944	51464530
540994	1057285	1598279
540994	264229	805223
540994	16814085	17355079
540994	425989	966983
540994	19005445	19546439
540994	17040389	17581383
540994	3149829	3690823
540994	3407877	3948871
540994	20972549	21513543
540994	4195461	4736455
540994	50331781	50872775
540994	1085572	1626566
540994	1057924	1598918
540994	16778373	17319367
540994	38917	579911
540994	296965	837959
540994	4197381	4738375
540994	134164	675158
540994	1051668	1592662
540994	1087492	1628486
540994	1059844	1600838
540994	167941	708935
540994	4327429	4868423
540994	4329477	4870471
540994	4587525	5128519
540994	50462725	51003719
540994	1441804	1982798
540994	17956876	18497870
540994	1216516	1757510
540994	1188868	1729862
540994	1053189	1594183
540994	1316868	1857862
540994	17831940	18372934
540994	1083397	1624391
540994	17829893	18370887
540994	17833996	18374990
540994	34611205	35152199
540994	17858565	18399559
540994	1441828	1982822
540994	1443844	1984838
540994	1449988	1990982
540994	20054020	20595014
540994	18219012	18760006
540994	33947653	34488647
540994	12582937	13123931
540994	2097689	2638683
540994	1050121	1591115
540994	4326409	4867403
540994	4327433	4868427
540994	1445896	1986890
540994	1188872	1729866
540994	26345480	26886474
540994	17825932	18366926
540994	1311756	1852750
540994	17826828	18367822
540994	1057928	1598922
540994	17830920	18371914
540994	1347592	1888586
540994	17862664	18403658
540994	1056908	1597902
540994	1319944	1860938
540994	17860616	18401610
540994	9568265	10109259
540994	1449992	1990986
540994	18088968	18629962
540994	4200457	4741451
540994	4325417	4866411
540994	16909336	17450330
540994	17040408	17581402
540994	9437212	9978206
540994	9568276	10109270
540994	29392912	29933906
540994	263205	804199
540994	16785445	17326439
540994	9439265	9980259
540994	3407905	3948899
540994	4464673	5005667
540994	33816625	34357619
540994	1183792	1724786
540994	2616	543610
540994	3109	544103
540994	4204577	4745571
540994	20973601	21514595
540994	25167905	25708899
540994	1051696	1592690
540994	17828896	18369890
540994	1087520	1628514
540994	1059872	1600866
540994	1189920	1730914
540994	1313824	1854818
540994	132133	673127
540994	140321	681315
540994	33693729	34234723
540994	426017	967011
540994	4333601	4874595
540994	135224	676218
540994	1216544	1757538
540994	1311780	1852774
540994	1318952	1859946
540994	1319968	1860962
540994	17835040	18376034
540994	1443872	1984866
540994	17958944	18499938
540994	34734128	35275122
540994	51511328	52052322
540994	34603064	35144058
540994	34865200	35406194
540994	17039412	17580406
540994	17040432	17581426
540994	16812161	17353155
540994	458888	999882
540994	8388761	8929755
540994	25168016	25709010
540994	1313920	1854914
540994	17828992	18369986
540994	17862784	18403778
540994	1320064	1861058
540994	18089088	18630082
540994	17051776	17592770
540994	263685	804679
540994	16778757	17319751
540994	263697	804691
540994	1058305	1599299
540994	25199105	25740099
540994	19005953	19546947
540994	1344001	1884995
540994	4194841	4735835
540994	1082000	1622994
540994	16909840	17450834
540994	1049225	1590219
540994	9437720	9978714
540994	1050136	1591130
540994	1348096	1889090
540994	17863168	18404162
540994	17834504	18375498
540994	1320448	1861442
540994	17835520	18376514
540994	1182224	1723218
540994	18088449	18629443
540994	34612225	35153219
540994	296065	837059
540994	298000	838994
540994	16813072	17354066
540994	16815120	17356114
540994	25297936	25838930
540994	2106385	2647379
540994	18883600	19424594
540994	20972568	21513562
540994	1190912	1731906
540994	1451008	1992002
540994	18093056	18634050
540994	54528001	55068995
540994	1313796	1854790
540994	17828868	18369862
540994	1349632	1890626
540994	17864704	18405698
540994	1058948	1599942
540994	1321984	1862978
540994	1444864	1985858
540994	17959936	18500930
540994	16816256	17357250
540994	16790529	17331523
540994	20976641	21517635
540994	34738177	35279171
540994	16782341	17323335
540994	1315844	1856838
540994	17830916	18371910
540994	1060996	1601990
540994	1446912	1987906
540994	17961984	18502978
540994	9707536	10248530
540994	34611336	35152330
540994	1355776	1896770
540994	1452032	1993026
540994	18227200	18768194
540994	16822400	17363394
540994	295941	836935
540994	16814209	17355203
540994	17859585	18400579
540994	21005313	21546307
540994	4491265	5032259
540994	16942096	17483090
540994	1089576	1630570
540994	35845	576839
540994	44033	585027
540994	35860	576854
540994	1084420	1625414
540994	1092608	1633602
540994	4366337	4907331
540994	9601040	10142034
540994	25329680	25870674
540994	17989640	18530634
540994	2392193	2933187
540994	1082373	1623367
540994	1344516	1885510
540994	18120712	18661706
540994	1213456	1754450
540994	1084417	1625411
540994	1089668	1630662
540994	1352704	1893698
540994	17867776	18408770
540994	17989648	18530642
540994	1476608	2017602
540994	18251776	18792770
540994	1115141	1656135
540994	1376265	1917259
540994	1115153	1656147
540994	17892353	18433347
540994	1120257	1661251
540994	1246209	1787203
540994	1247233	1788227
540994	3211281	3752275
540994	5309441	5850435
540994	18153473	18694467
540994	1253392	1794386
540994	18153488	18694482
540994	1507456	2048450
540994	9568280	10109274
540994	1442820	1983814
540994	17957892	18498886
540994	1478656	2019650
540994	17993728	18534722
540994	18220032	18761026
540994	19138561	19679555
540994	8652805	9193799
540994	33818629	34359623
540994	1343493	1884487
540994	2359429	2900423
540994	2361349	2902343
540994	1445892	1986886
540994	1345540	1886534
540994	17041420	17582414
540994	4524048	5065042
540994	4459536	5000530
540994	1346560	1887554
540994	1319940	1860934
540994	1482752	2023746
540994	17072133	17613127
540994	18124800	18665794
540994	1380353	1921347
540994	5570561	6111555
540994	3571712	4112706
540994	18219040	18760034
540994	4457477	4998471
540994	4587553	5128547
540994	9445520	9986514
540994	13639681	14180675
540994	22159360	22700354
540994	17989636	18530630
540994	17860640	18401634
540994	13664257	14205251
540994	22052865	22593859
540994	18880513	19421507
540994	2396161	2937155
540994	19922953	20463947
540994	2361368	2902362
540994	5242929	5783923
540994	20980737	21521731
540994	4620289	5161283
540994	21266433	21807427
540994	5243013	5784007
540994	5506049	6047043
540994	6291481	6832475
540994	12845073	13386067
540994	4231297	4772291
540994	4325537	4866531
540994	4358273	4899267
540994	5275777	5816771
540994	5246080	5787074
540994	5279872	5820866
540994	4326405	4867399
540994	4362241	4903235
540994	22153216	22694210
540994	21241864	21782858
540994	25176080	25717074
540994	9830416	10371410
540994	9570320	10111314
540994	25171984	25712978
540994	17895440	18436434
540994	18088964	18629958
540994	34897921	35438915
540994	34668561	35209555
540994	33947681	34488675
540994	42205201	42746195
540994	34607240	35148234
1065730	4194333	5260063
1065730	262197	1327927
1065730	262229	1327959
1065730	2101	1067831
1065730	264229	1329959
1065730	25167877	26233607
1065730	36885	1102615
1065730	16785477	17851207
1065730	8519701	9585431
1065730	19005445	20071175
1065730	17039381	18105111
1065730	17040389	18106119
1065730	17301637	18367367
1065730	2359317	3425047
1065730	20972549	22038279
1065730	20979717	22045447
1065730	16908316	17974046
1065730	788500	1854230
1065730	17432596	18498326
1065730	17303572	18369302
1065730	262285	1328015
1065730	181	1065911
1065730	524453	1590183
1065730	3205	1068935
1065730	36997	1102727
1065730	266373	1332103
1065730	9349	1075079
1065730	557189	1622919
1065730	132229	1197959
1065730	2097301	3163031
1065730	4195461	5261191
1065730	4196485	5262215
1065730	4202629	5268359
1065730	4456581	5522311
1065730	50331781	51397511
1065730	262324	1328054
1065730	1173	1066903
1065730	34964	1100694
1065730	655508	1721238
1065730	18874516	19940246
1065730	4456596	5522326
1065730	20971668	22037398
1065730	16778373	17844103
1065730	16781460	17847190
1065730	264261	1329991
1065730	38917	1104647
1065730	10309	1076039
1065730	296965	1362695
1065730	559109	1624839
1065730	264325	1330055
1065730	788485	1854215
1065730	18876421	19942151
1065730	4197381	5263111
1065730	4458501	5524231
1065730	16779285	17845015
1065730	264244	1329974
1065730	526388	1592118
1065730	559124	1624854
1065730	134164	1199894
1065730	4458516	5524246
1065730	16779292	17845022
1065730	16812052	17877782
1065730	655397	1721127
1065730	167941	1233671
1065730	4327429	5393159
1065730	4329477	5395207
1065730	4587525	5653255
1065730	33685525	34751255
1065730	50462725	51528455
1065730	688148	1753878
1065730	16941076	18006806
1065730	917524	1983254
1065730	4587540	5653270
1065730	4849796	5915526
1065730	17465348	18531078
1065730	17694724	18760454
1065730	16781333	17847063
1065730	16912389	17978119
1065730	33947653	35013383
1065730	16814089	17879819
1065730	16909321	17975051
1065730	17039497	18105227
1065730	4980745	6046475
1065730	4457481	5523211
1065730	20979721	22045451
1065730	263196	1328926
1065730	4196377	5262107
1065730	264248	1329978
1065730	526392	1592122
1065730	34968	1100698
1065730	17309720	18375450
1065730	557208	1622938
1065730	655512	1721242
1065730	17041432	18107162
1065730	8912921	9978651
1065730	12582937	13648667
1065730	16779401	17845131
1065730	4326409	5392139
1065730	132124	1197854
1065730	17432712	18498442
1065730	786460	1852190
1065730	4200457	5266187
1065730	4325417	5391147
1065730	4720664	5786394
1065730	20972553	22038283
1065730	17170456	18236186
1065730	16909336	17975066
1065730	17040408	18106138
1065730	17338384	18404114
1065730	17043480	18109210
1065730	532625	1598355
1065730	16916497	17982227
1065730	17048592	18114322
1065730	50343952	51409682
1065730	295057	1360787
1065730	17170452	18236182
1065730	17303696	18369426
1065730	17305617	18371347
1065730	8912917	9978647
1065730	8945688	10011418
1065730	8947728	10013458
1065730	29392912	30458642
1065730	61	1065791
1065730	263205	1328935
1065730	17301541	18367271
1065730	8249	1073979
1065730	4153	1069883
1065730	131185	1196915
1065730	1081	1066811
1065730	132145	1197875
1065730	263217	1328947
1065730	266289	1332019
1065730	16785445	17851175
1065730	270433	1336163
1065730	16785505	17851235
1065730	4202545	5268275
1065730	16908325	17974055
1065730	131241	1196971
1065730	397345	1463075
1065730	16912417	17978147
1065730	17303585	18369315
1065730	2099249	3164979
1065730	4464673	5530403
1065730	20979745	22045475
1065730	8650801	9716531
1065730	16777273	17843003
1065730	33554489	34620219
1065730	33816625	34882355
1065730	131237	1196967
1065730	17301553	18367283
1065730	263220	1328950
1065730	788528	1854258
1065730	17303600	18369330
1065730	270392	1336122
1065730	16785464	17851194
1065730	271408	1337138
1065730	16910384	17976114
1065730	16916528	17982258
1065730	655536	1721266
1065730	17563696	18629426
1065730	524468	1590198
1065730	4718641	5784371
1065730	3109	1068839
1065730	264289	1330019
1065730	3121	1068851
1065730	16780321	17846051
1065730	16783393	17849123
1065730	10337	1076067
1065730	11297	1077027
1065730	296993	1362723
1065730	264353	1330083
1065730	265249	1330979
1065730	4204577	5270307
1065730	20973601	22039331
1065730	25167905	26233635
1065730	17041441	18107171
1065730	2228	1067958
1065730	8914984	9980714
1065730	3124	1068854
1065730	6256	1071986
